Country,Founded,Service branches,Headquarters,Website,President,Minister of Defense,Chief of the General Staff,Military age,Conscription,Active personnel,Deployed personnel,Budget,Percent of GDP,Domestic suppliers,Foreign suppliers,History,Ranks
Military_of_Albania,4 December 1912[1],Albanian General Staff   Albanian Air Force   Albanian Land Force   Albanian Naval Force Military Police Support Command,"Tirana, Albania",www.aaf.mil.al,Ilir Meta,Niko Peleshi,Major General Bajram Begaj[2],18,Abolished in 2010[3],"6,700[4]",Bosnia and Herzegovina  Chad  Ivory Coast  Kosovo Liberia   Mali formerly: Georgia  Afghanistan Iraq,$310 million (2022) [1],1.75% (2022),Mechanical Combine in PoliçanMechanical Plant in GramshExplosive Materials Plant in Mjekës[5]MEICO[6],Austria  Finland  France  Germany  Italy  Turkey  United States formerly: China  Soviet Union,Royal Albanian Army (1928–1939)Albanian People's Army (1945–1991),Military ranks of Albania
Belgian_Armed_Forces,1830; 192 years ago (1830),Land Component Air Component Naval Component Medical Component,Evere,Philippe,Alexander De Croo,Ludivine Dedonder,Admiral Michel Hofman,"24,979 military personnel (2022)","2,121 (2022)",€5.672 billion (2021)[1],1.10% (2020)[1],Belgian military ranks
Military_of_Bulgaria,7 May 1878 (1878-05-07),2002,Bulgarian Land Forces  Bulgarian Air Force  Bulgarian Navy,Sofia,mod.bg/en/ba.html,Rumen Radev,Kiril Petkov,Stefan Yanev,Emil Eftimov,15–49,Abolished in 2008,"32,400[1]","36,000[2]",See below,$1.253 billion (2021)[1],1.56% (2021)[1],TEREM Arsenal AD VMZ Sopot Samel 90,Germany Israel Poland China Russia United States France United KingdomFormer: Soviet Union Austria-Hungary,$1.4 billion (2017)[3],Russo-Turkish War (1877–1878)Serbo-Bulgarian WarFirst Balkan WarSecond Balkan WarWorld War IWar of the Stray DogWorld War IIWarsaw Pact invasion of CzechoslovakiaIraq WarWar in Afghanistan2011 military intervention in Libya,Military ranks of Bulgaria
Canadian_Forces,1 February 1968,Canadian Army  Royal Canadian Air Force  Royal Canadian Navy,"National Defence Headquarters, Ottawa, Ontario",www.forces.gc.ca,"Elizabeth II, Queen of Canadarepresented by Mary Simon, Governor General of Canada",Anita Anand,General Wayne Eyre,16–60 years old[a],No,"67,492 (2020)[1]","36,381 (2020)[1]","About 2,000 as of January 2018[2]",US$22.8 billion (2020)[3](ranked 13th),1.4% (2020)[4],List L-3 Communications MAS Bombardier AerospaceCAEMeggitt Training Systems CanadaColt CanadaTextron Systems CanadaKongsberg Protech Systems CanadaRheinmetall Defence CanadaIrving Shipbuilding Inc.General Dynamics Land Systems CanadaRaytheon Canada LimitedSeaspan Marine CorporationThales Canada[5]Boeing Canada[6],"Military history of Canada List of engagements Fenian Raids Wolseley Expedition North-West Rebellion Second Boer War World War I Russian Civil War World War II Cold War Korean War October Crisis Gulf War Oka Crisis Bosnian War Somali Civil War Kosovo War Afghanistan War 2011 Libyan Civil War Operation Serval 2014 military intervention against the Islamic State of Iraq and the Levant Operation Unifier, aid to Ukrainian Armed Forces 2015-present",Canadian Armed Forces ranks and insignia
Military_of_Croatia,1991,Croatian ArmyCroatian NavyCroatian Air ForceSpecial Forces Command,www.morh.hr/en/,Zoran Milanović,Mario Banožić,Admiral Robert Hranj,18 years of age,No,"2,033,589 males, age 15–49 (2015 est.[9]),2,045,898 females, age 15–49 (2015 est.[9])","1,610,442 males, age 15–49 (2015 est.[9]),1,323,985 females, age 15–49 (2015 est.[9])","20,000[1] males (2015 est.[9]),20,000[1] females (2015 est.[9])","14,506[2]","20,105[3]",Lithuania – 200[4]  Poland – 80[5]  Kosovo – 150[6]  India /  Pakistan – 9[7]  Western Sahara – 7[8]  Bosnia and Herzegovina – 2  Cyprus – 2  Liberia – 2  Somalia – 1,c. 7.189 billion HRK[10] (c. 1.06 billion USD)  (c. 950 million Euro),1.5% (2022),Đuro Đaković (armored vehicles) Brodosplit (naval vessels) HS Produkt (small arms),[verification needed] Belgium Czech Republic Finland Germany Israel Italy Norway Russia  Switzerland Sweden United States France,Military history of CroatiaBan Josip JelačićNikola Šubić ZrinskiCroatian War of IndependenceCroatian National GuardWar in Bosnia and Herzegovina,Croatian military ranks
Military_of_the_Czech_Republic,1 January 1993,Czech Land ForcesCzech Air Force,"Prague, Czech Republic",army.cz/en/,Miloš Zeman,Petr Fiala,Jana Černochová,Aleš Opata,Abolished in 2005[1],"26,621[2]","3,440[3]",CZK85 miliard / $3.9 billion (2021)[4],1.46% (2021)[5],ČZUB TatraAero,See list  Austria[6] Sweden[7][8][unreliable source?] Germany[9] Italy[9] United Kingdom[10] United States[9] Israel[9] Spain[11][12] Russia[13] Poland[14],Czech military ranks
Danish_Defence,Fordi noget er værd at kæmpe for (Because something is worth fighting for),16th century,1949,Royal Danish Army Royal Danish Navy Royal Danish Air Force Home Guard,"Holmen Naval Base, Copenhagen, Denmark",Official Website,Margrethe II,Mette Frederiksen,Morten Bødskov,General Flemming Lentfer,18 for voluntary service,"Yes, for males","1,620,678 males, age 18-60 (2016),1,584,495 females, age 18-60 (2016)","1,088,751, age 18-60 (2016)","39,465[1] (2016)","48.700 military & 5,274 civilian (2017)[2]","12,000 + 51,000 volunteers in the Home Guard",806 (30 May 2018)[3],DKK31.1 billion ($4.760 billion) (2019)[4],1.35% (2019)[4],Canada Germany Poland Sweden  Switzerland United States,Military history of Denmark,Army ranksNavy ranksAir force ranks
Military_of_Estonia,12 November 1918; 103 years ago (1918-11-12),3 September 1991; 30 years ago (1991-09-03),Estonian Land ForcesEstonian NavyEstonian Air Force,"Tallinn, Estonia",mil.ee,Alar Karis,Kaja Kallas,Kalle Laanet,Lieutenant General Martin Herem,18,8 or 11 months,"~7,000, including 3,500 conscripts (Defence Forces)[1]20,000 (Defence League)[2]","60,000[3]",197,€748 million (2022)[4],2.31% (2022),Estonian War of IndependenceWorld War IIIraq WarWar in AfghanistanMali War,Military ranks of Estonia
French_Armed_Forces,French ArmyFrench NavyFrench Air and Space ForceNational Gendarmerie,"Hexagone Balard, Paris",President Emmanuel Macron,Florence Parly,Général d'armée Thierry Burkhard,17.5,None,"204,700[1] (ranked 22nd)","35,000","11,000[2]",€49.7 billion (2021)(US$56.86 billion)[3](ranked 6th),1.7% (2021)[4],Airbus Dassault Naval Group Nexter MBDA Safran Thales,FN Herstal Heckler & Koch General Atomics  Lockheed Martin,Military history of France,Army ranksNavy ranksAir and Space Force ranks
Bundeswehr,Wir. Dienen. Deutschland.[1](German for ''We. Serve. Germany.''),12 November 1955 (1955-11-12),3 October 1990,Army Navy Air Force Joint Support Service Joint Medical Service  Cyber and Information Domain Service,"Berlin, Bonn, and Potsdam",www.bundeswehr.de,Federal Minister of Defence (during peacetime)[2] Chancellor of Germany (during war)[3],Olaf Scholz,Christine Lambrecht,Eberhard Zorn,17,"Yes, but indefinitely suspended since July 2011","183,700 (December 2021)","30,050 (2020)","2,685 (25 January 2022)",€57.3 billion ($64.8 billion) (2021)[4],1.53% (2021)[4],AirbusRheinmetallHowaldtswerke-Deutsche WerftKrauss-Maffei WegmannHensoldtMBDA Deutschland GmbHHeckler & KochDiehl Defence Carl Walther GmbH,European Union  United States,€8.015 billion (2019)[5],Military history of Germany,Rank insignia of the German Bundeswehr
Military_of_Greece,1828,1975,Hellenic Army Hellenic Navy Hellenic Air Force,"Athens, Greece",Katerina Sakellaropoulou,Kyriakos Mitsotakis,Nikos Panagiotopoulos,General Konstantinos Floros,18,Yes,"2,535,174 males, age 15–49 (2008 est.[3]),2,517,273 females, age 15–49 (2008 est.[3])","2,084,469 males, age 15–49 (2008 est.[3]),2,065,956 females, age 15–49 (2008 est.[3])","53,858 males (2008 est.[3]),50,488 females (2008 est.[3])","107,600 (2020)[1]","220,500 (2021)[2]",€7.086 billion (2021)[1],3.82% (2021)[1],Austria Brazil France Germany Italy Netherlands Poland Sweden Russia United Kingdom United States,Military history of Greece,Greek military ranks
Military_of_Hungary,A hazáért(transl. For the homeland),16 May 1848; 173 years ago (1848-05-16)[1][2],15 March 1990[3][4],Hungarian Ground Forces Hungarian Air Force,Budapest,defence.hu,János Áder,Viktor Orbán,Tibor Benkő,Lieutenant general Romulusz Ruszin-Szendi,18–50[5] years of age[6],No (suspended on 3 November 2004)[7],37 650[8],"20,000[9]",868 (2019)[10],"$2,710 billion (2021)[11]",1.66% (2021)[11],Germany Sweden France United States Russia Turkey Italy Czech RepublicFormer: Soviet Union,Military history of Hungary,Military ranks of Hungary
Italian_Armed_Forces,4 May 1861,Italian Army Italian Navy Italian Air Force Carabinieri,Rome[1],Sergio Mattarella,Mario Draghi,Lorenzo Guerini,Admiral Giuseppe Cavo Dragone,"165,500 (2019)[2] Army: 96,700 Navy: 28,850 Air Force: 39,950","18,300 (2019)[2]",US$28.9 billion (2020) (SIPRI)(ranked 11th)[3],1.6% (2020)[3],AvioBerettaBredaCNH IndustrialFincantieriFiocchi MunizioniIntermarineLeonardoPiaggio Aerospace,European Union United States,€2.202 billion (2017)[4],€3.060 billion (2017)[4],Military history of ItalyRegio EsercitoRegia MarinaRegia Aeronautica,Army ranksNavy ranksAir Force ranksCarabinieri Ranks
Military_of_Latvia,"Vienotībā spēks(English: ""Power in unity"")",10 July 1919; 102 years ago (1919-07-10),23 August 1991; 30 years ago (1991-08-23),Land ForcesNaval ForcesAir ForceNational Guard,"Riga, Latvia",Egils Levits,Artis Pabriks,Lieutenant General Leonīds Kalniņš[1],18,"14,800","3,000",€758.35 million (2022)[2],2.23% (2022)[2],Latvian War of IndependenceLatvian national partisans2001 War in AfghanistanIraq WarKosovo ForceEUTM MaliOperation AtalantaEU Navfor MedMINUSMAOperation Inherent ResolveOperation Resolute Support,Military ranks of Latvia
Lithuanian_Armed_Forces,23 November 1918 (first armed formations circa 12th century),25 April 1990,Land Force Air Force Naval Force Special Operations Force Volunteer Forces,Vilnius,Official website,President Gitanas Nausėda,Arvydas Anušauskas,Lieutenant general Valdemaras Rupšys,18–55,9 months,"890,074 males, age 16–49 (2016 est.),875,780 females, age 16–49 (2016 est.)","669,111 males, age 16–49 (2016 est.),724,803 females, age 16–49 (2016 est.)","20,425 males (2016 est.),19,527 females (2016 est.)","20,521 (2020)[1]14,400 paramilitary (2018)[1]","90,000 (2020)[1]",€1.028 billion (2020)[2],2.13% (2020),Denmark Finland France Germany Italy Israel Norway Poland Sweden United Kingdom United States,1918–20 Lithuanian Wars of Independence1944–45 World War II1944–53 Lithuanian partisans1994 Bosnian War 2001–2021 War in Afghanistan (2001–2021)2003–Present Invasion of Iraq2004–Present Kosovo Force2013–Present EUTM Mali 2013–Present Operation Atalanta2014 Operation Sangaris2015–present EU Navfor Med2017–present MINUSMA,Lithuanian military ranks
Luxembourg_Army,16 February 1881,29 June 1967,"Military Centre ""Caserne Grand-Duc Jean"", Diekirch",Henri,Francois Bausch,Steve Thull[1],18-26,"118,665 males, age 18-57 (2010 est.),117,456 females, age 18-57 (2010 est.)","97,290 males, age 18-57 (2010 est.),96,361 females, age 18-57 (2010 est.)","3,263 males (2010 est.),3,084 females (2010 est.)",939 (2018)[2],389 million € (2021e)[3],0.56% (2021e)[3],Military history of Luxembourg,Military ranks of Luxembourg
Military_of_Montenegro,1879,2006 (reconstituted),Montenegrin Ground ArmyMontenegrin NavyMontenegrin Air Force,Podgorica,vojska.me/vojska,Milo Đukanović,Olivera Injac,Milutin Đurović,18+,Abolished in 2006,"2,368 (2021)","2,791 (2021)","€61,000,000 (2019)",2.68% (2019),TARA Aerospace and Defence Products AD,European Union Russia Serbia,Military history of Montenegro,Military ranks of Montenegro
Military_of_the_Netherlands,1572; 450 years ago (1572),Royal Netherlands Navy  Netherlands Marine Corps  Royal Netherlands Army  Royal Netherlands Air Force  Royal Netherlands Marechaussee,"Ministry of Defence, The Hague",defensie.nl,The Government,Kajsa Ollongren,Christophe van der Maat,GEN Onno Eichelsheim,17[1],Inactive since 1996,"41,250[2]","6,427[2]",921[3],€12.900 billion (2022)[4],~1.5% (2022)[5],Damen Group Thales Nederland Defenture,Lockheed Martin Rheinmetall Krauss-Maffei Wegmann BAE Systems Hägglunds,Military history of the Netherlands,Military ranks of the Netherlands
Army_of_the_Republic_of_North_Macedonia,21 February 1992,27 March 1992,1st MIB  Air Force   Special Forces,"Skopje, North Macedonia",Official website,President Stevo Pendarovski,Slavjanka Petrovska,Lieutenant General Vasko Gjurchinovski,"6,100[1]","12,500[2]",€170 million (2021)[1],Eurokompozit Prilep,Russia Ukraine Germany United States Turkey,Military history of North Macedonia,Military ranks of North Macedonia
Norwegian_Armed_Forces,1628,1990,Norwegian Army Royal Norwegian Navy (Coast Guard) Royal Norwegian Air Force Home Guard Cyber Defence Force,Norwegian Joint Headquarters,Official website,Harald V,Jonas Gahr Støre,Odd Roger Enoksen,General Eirik Kristoffersen,Male: 17-44 (55 for officers) years of age for compulsory military service. Female: 17 years of age for military service. Compulsory for females born in 2000 or later.,19-month service obligation.,"31,980 males, 30,543 females","23,250 (2019)[1]","40,000 in the Norwegian Home Guard (2019)[1]",384 (2019)[2],US$7.231 billion (2020)[3],2% (2020)[3],Military history of Norway,Ranks and insignia
Polish_Armed_Forces,"God, Honor, Fatherland (Bóg, Honor, Ojczyzna)",1918,January 1990,Land Forces Air Force Navy Special Forces Territorial Defence Force,Warsaw,www.wojsko-polskie.pl,Andrzej Duda,Mariusz Błaszczak,General Rajmund Andrzejczak,18 years of age,No (since January 2009),"160,000 (125,000 + 35,000 WOT) (2022)[1]","1,700,000 (2021) [2]","5,000 (2021)[3]",57.8 billion zł (US$14 billion) (2022)[4],2.2% (2022)[4],Polish Defence HoldingWZM S.A.PZL-ŚwidnikHSW S.A.OBRUM,List of Polish warsTimeline of the Polish Army,Polish Armed Forces rank insignia
Portuguese_Armed_Forces,12th century,1950; 72 years ago (1950),Portuguese ArmyPortuguese NavyPortuguese Air ForceNational Republican Guard,"Lisbon, Portugal",Marcelo Rebelo de Sousa,António Costa,João Gomes Cravinho[1],Admiral António Manuel Fernandes da Silva Ribeiro[2],"2,566,264 males, age 18–35 (2010[4]),2,458,297 females, age 18–35 (2010[4])","2,103,080 males, age 18–35 (2010[4]),2,018,004 females, age 18–35 (2010[4])","62,208 males (2010[4]),54,786 females (2010[4])","32,992 (2016)[3]",600,"€3,975 billion (2021)[5]",1.60% (2021)[5],"Arsenal do AlfeiteEdisoftEID, S.A.OGMATekeverUAVisionWest Sea Shipyard",Austria Belgium Denmark Finland France Germany Italy Netherlands Spain Sweden United Kingdom United States,"€4,750 billion (2019)",Military history of Portugal,Military ranks of Portugal
Romanian_Armed_Forces,12 November 1859,11 April 2000,Land Forces Naval Forces Air Forces,"Bucharest, Romania",President Klaus Iohannis,Vasile Dîncu,General Daniel Petrescu[1],18,No,"11,077,504 (2021), age 18-49","9,083,554 (2021), age 18-49","227,089","68,500 (2021)[2]","53,000 (2021)[2]",500 (December 2021)[3],$5.785 billion (2021)[4],2.02% (2021)[4],Arms industry in Romania,Current: United States Turkey United Kingdom Germany Spain France Italy Poland Israel Austria  Switzerland Finland Brazil Former: Soviet Union Czechoslovakia North Korea China,"€187,000,000 (2018)[5]",Military history of Romania,Romanian Armed Forces ranks and insignia
Military_of_Slovakia,"""Česť a sláva"" (Honour and Glory)",1 January 1993,Slovak Ground Forces Slovak Air Force Special Operations Forces (SK SOCOM),"Bratislava, Slovakia",Official website,Zuzana Čaputová,Jaroslav Naď,General Daniel Zmeko,Abolished in 2006,"18,531[1]",€1.67 billion ($2.01 billion) (2021)[2],1.75% (2021)[3],United States[4] Israel Italy Germany Czech Republic Japan Poland Russia,Military ranks of Slovakia
Military_of_Slovenia,1991; 31 years ago (1991),Slovenian Ground ForceSlovenian Air Force and Air DefenceSlovenian Navy,Ljubljana,www.slovenskavojska.si/en/,President Borut Pahor,Matej Tonin,Major-General Robert Glavaš,"402,484 (2009 est.)[1], age 16–49",~7.300[2],"~26,000",€548 million[3],1.04% (2019)[3],Slovenian War of IndependenceSlovenian Territorial Defence,Slovenian military ranks
Spanish_Armed_Forces,15th century,1978,Spanish ArmySpanish NavySpanish Air ForceRoyal GuardMilitary Emergency UnitCommon Corps,"Madrid, Spain",Felipe VI,Pedro Sánchez,Margarita Robles,Admiral GeneralTeodoro Esteban López Calderón,18,no,"133,282 (2021)[1]78,469 Civil Guards (only in wartime) (2020)[2]","15,150 (2019)[3]",US$17.2 billion (2019)[4],1.2% (2019)[4],Airbus Santa Bárbara Navantia Indra Gamesa Abengoa Instalaza UROVESA,United States Germany France Italy Israel,€4.174 billion [5] (2010),Military history of Spain,Military ranks of Spain
Turkish_Armed_Forces,"3 May 1920,[a] 209 BC (symbolic)[2]",Turkish Land Forces Turkish Naval Forces Turkish Air Force,"Bakanlıklar, Çankaya, Ankara, Turkey",www.tsk.tr/HomeEng,President Recep Tayyip Erdoğan,Hulusi Akar,General Yaşar Güler,21–41[3],6 months,"355,200[4]","380,000[5]",US$17.7  billion [6],2.8% [6],List MKEKROKETSANASELSANTAIOtokarBMCFNSSGIRSANTISASHAVELSANTransvaroASFATTÜBİTAK,List  United States South Korea Germany United Kingdom Russia France Ukraine Israel Pakistan,"$1,540 million (2014)[7]","$2,350 million (2018)[8]",Timeline of the Turks (500–1300)Military of the Ottoman EmpireMilitary history of Turkey,Military ranks of Turkey
British_Armed_Forces,Royal Navy  Corps of Royal Marines  British Army  Royal Air Force,"Ministry of Defence, London",Queen Elizabeth II[1],Boris Johnson,Ben Wallace,Admiral Sir Tony Radakin,Admiral Sir Timothy Fraser,WO1 Glenn Haughton,"16–17 with parental consent, 18 without and to serve in combat",No[a][2],"153,290[3] (ranked 34th)","45,590[4]","11,000 (31 December 2021)[5]",£42.2 billion (2021)(US$71.6 billion)[6](ranked 3th),2.7% (2021)[7],BAE Systems Rolls-Royce Holdings Babcock International MBDA,Boeing Lockheed Martin,Military history of the United KingdomConflicts involving the United Kingdom,Officer ranks Navy Army Air Force Other ranks Navy Army Air Force
United_States_Armed_Forces,14 June 1775; 246 years ago (1775-06-14)[a],U.S. Army  U.S. Marine Corps  U.S. Navy  U.S. Air Force  U.S. Space Force  U.S. Coast Guard,"The Pentagon, Arlington County, Virginia",President Joe Biden,Lloyd Austin,Alejandro Mayorkas,"GEN Mark A. Milley, USA","ADM Christopher W. Grady, USN","SEAC Ramón Colón-López, USAF","17 with parental consent, 18 for voluntary service.[b]",Male only (inactive since 1973),"17 million[4], age 18–25 (2016)",2 million[5] (2016),"1,346,400[6] (ranked 3rd)","799,500[6]","165,000",US$706 billion (2021)[6] (ranked 1st),3.42% (2019)[7],List,Military history of the United States List of engagements American Revolutionary WarWhiskey RebellionIndian WarsBarbary WarsWar of 1812Patriot WarMexican–American WarUtah WarCortina TroublesReform WarAmerican Civil War  New York City draft riots Las Cuevas WarSpanish–American WarBanana WarsPhilippine–American WarBoxer RebellionBorder WarWorld War IRussian Civil WarWorld War IICold War  Puerto Rican Nationalist Revolts Korean War Second Taiwan Strait Crisis 1958 Lebanon crisis Dominican Civil War Bay of Pigs Invasion Cuban Missile Crisis Vietnam War Korean DMZ Conflict Operation Eagle Claw Multinational Force Lebanon Invasion of Grenada Operation Golden Pheasant Invasion of Panama Persian Gulf WarSomali Civil War  Operation Gothic Serpent Battle of Mogadishu Bosnian War  Operation Deliberate Force Operation Deny Flight Kosovo War  Operation Allied Force 1999 East Timorese crisis Global War on Terrorism  Operation Enduring Freedom Afghanistan Philippines Horn of Africa Trans Sahara Iraq War Intervention against ISIL War in North-West Pakistan Military deployment after Hurricane Katrina Pakistan–United States skirmishes Other,Commissioned officer Army officer Marine Corps officer Navy officer Air Force officer Space Force officer Coast Guard officer Warrant officer  Army warrant officer Marine Corps warrant officer Navy warrant officer Coast Guard warrant officer Enlisted  Army enlisted Marine Corps enlisted Navy enlisted Air Force enlisted Space Force enlisted Coast Guard enlisted
